"__uid","__parent_uid","script_name","script_code","script_type","script_family","script_direction","script_baseline","script_whiteSpace","script_features","script_typicalFont","script_alternateNames","script_numericCode","script_casing","script_diacritics","script_contextualForms","script_complexPos","script_reordering","script_splitGraphs","script_ligatures","script_sample","__display_name","script_displayCode","script_openTypeTags","script_status","script_numericCodePlus","script_sortName","script_shortName","script_subjectTabFlags"
"j2gr9cw38v","","Palmyrene","Palm","abjad","Middle Eastern","RTL","bottom","none","[none]","","","126","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:18:""Palmyra_Louvre.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:54:""Palmyrene Inscription. See Use & History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Palmyrene [Palm]","Palm","palm","Historical","126 (right-to-left alphabetic)","Palmyrene","Palmyrene script","83"
"xrarzukpjy","","Elbasan","Elba","alphabet","European","LTR","bottom","between words","[none specified]","","","226","no","yes","no","no","no","[unknown]","none","a:8:{s:9:""file_name"";s:16:""elbasan-crop.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:149:""Michael Everson and Robert Elsie, Preliminary proposal for encoding the Elbasan script in the SMP of the UCS, 2010. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Elbasan [Elba]","Elba","elba","Historical","226 (left-to-right alphabetic)","Elbasan","Elbasan script","83"
"n2bwwgj8fa","","Tirhuta","Tirh","abugida","Indic","LTR","hanging","between words","[none specified]","","Maithili","326","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:17:""Maithili-crop.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:81:""Yogendra Yadava, 'Open Learning Program', 2010. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Tirhuta [Tirh]","Tirh","tirh","Current","326 (alphasyllabic)","Tirhuta","Tirhuta script","83"
"pzbyay4jlb","","Duployan shorthand, Duployan stenography","Dupl","alphabet","American","LTR","bottom","between words","[none specified]","","Chinook","755","no","yes","yes","[unknown]","no","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:17:""duployan-crop.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:53:""Van Anderson, 2010. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Duployan shorthand, Duployan stenography [Dupl]","Dupl","dupl","Current","755","Duployan shorthand, Duployan stenography","Duployan shorthand","83"
"rny4n6kacd","","Khudawadi, Sindhi","Sind","abugida","Indic","LTR","hanging","none","[none specified]","","","318","no","yes","[unknown]","yes","yes","no","none","a:8:{s:9:""file_name"";s:20:""Khudawadi_turban.PNG"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:33:""From wikimedia, see Use & History"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Khudawadi, Sindhi [Sind]","Sind","sind","Historical","318 (alphasyllabic)","Khudawadi, Sindhi","Khudawadi, Sindhi script","83"
"a882srrus5","","Akkha","Qabl","abugida","Indic","LTR","bottom","[unspecified]","[none specified]","","Considered a variation of the Brahmi script - https://scriptsource.org/scr/Brah","937","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:15:""Magar_Akkha.PNG"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:23:""Magar Akkha sample text"";s:6:""author"";s:15:""Biswajit Mandal"";s:9:""copyright"";s:28:""© 2020 Used with permission"";s:5:""notes"";s:0:"""";}","Akkha","","","Current","937 (private use, alias, or special)","Akkha","Akkha script","65"
"t49zz8stc6","","Nüshu","Nshu","logo-syllabary","East Asian","vertical (LTR)","vertical","[unspecified]","[none specified]","","","499","no","[unknown]","no","[unknown]","no","no","none","a:8:{s:9:""file_name"";s:16:""Nushu_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:90:""Image (rotated through 90°) provided by Tim Brookes. See Use and History tab for details."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Nüshu [Nshu]","Nshu","nshu","Current","499 (syllabic)","NUshu","Nüshu script","83"
"c6lnsjercn","","HamNoSys Notation","Qabn","featural","Signed Language","LTR","bottom","[unspecified]","[none specified]","","","939","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:19:""HamNoSys-sample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:77:""Detail from 'Goldilocks and the Three Bears' in HamNoSys  (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","HamNoSys Notation","","","Current","939 (private use, alias, or special)","HamNoSys Notation","HamNoSys Notation","83"
"axa3e8nnj3","","Tangut","Tang","logo-syllabary","East Asian","vertical (LTR)","vertical","none","[none specified]","","","520","no","no","no","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:24:""Tangut_script_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:92:""Buddhist religious text from Endangered Archives Programme.  See Use & History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Tangut [Tang]","Tang","tang","Historical","520 (ideographic)","Tangut","Tangut script","83"
"qygnbx4ays","","Woleai","Wole","syllabary","Pacific","LTR","bottom","discretionary","[none specified]","","","480","no","[unknown]","no","no","no","[unknown]","none","a:8:{s:9:""file_name"";s:15:""woleai-crop.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:49:""From Wikipedia. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Woleai [Wole]","Wole","","Historical","480 (syllabic)","Woleai","Woleai script","67"
"q3zxer39ut","","Bété","Qa00","syllabary","African","LTR","[unspecified]","[unspecified]","[none specified]","","","0","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:18:""BouabreSnippet.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:80:""Used with permission of Charles Riley. See 'Use & History' tab for more details."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Bété","","","Current","00 (hieroglyphic/cuneiform)","BEtE","Bété script","67"
"cgdq2km3ty","","Fula-1 (Dita)","Qa01","alphabet","African","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","0","no","no","yes","[unknown]","no","[unknown]","none","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Fula-1 (Dita)","","","Current","00 (hieroglyphic/cuneiform)","Fula-1 (Dita)","Fula-1 script","65"
"hwd97ketjd","","Fula-2 (Ba)","Qa02","alphabet","African","LTR","bottom","[unspecified]","[none specified]","","","0","no","no","[unknown]","no","[unknown]","no","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Fula-2 (Ba)","","","Current","00 (hieroglyphic/cuneiform)","Fula-2 (Ba)","Fula-2 script","65"
"y5sx9qr6gp","","Masaram Gondi","Gonm","abugida","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","313","[unknown]","yes","yes","yes","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Masaram Gondi [Gonm]","Gonm","gonm","Current","313 (alphasyllabic)","Masaram Gondi","Masaram Gondi script","83"
"nwt5ag9sa4","","Gurung Khema","Gukh","abugida","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","397","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Gurung Khema [Gukh]","Gukh","gukh","Current","397 (alphasyllabic)","Gurung Khema","Gurung Khema script","65"
"ssw8skfwtg","","Sunuwar","Sunu","alphabet","Indic","LTR","hanging","between words","[none specified]","","Jenticha","274","no","yes","yes","[unknown]","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Sunuwar [Sunu]","Sunu","sunu","Current","274 (left-to-right alphabetic)","Sunuwar","Sunuwar script","67"
"v7qcw4cgmc","","Khema Tamu Phri","Qa07","abugida","Indic","LTR","[unspecified]","between words","[none specified]","","","0","no","[unknown]","[unknown]","yes","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:16:""Khema_sample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:45:""Khema script chart (see Symbols & Characters)"";s:6:""author"";s:15:""Biswajit Mandal"";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Khema Tamu Phri","","","Unclear","00 (hieroglyphic/cuneiform)","Khema Tamu Phri","Khema Tamu Phri script","65"
"tc7aagz8z8","","Marchen","Marc","abugida","Indic","LTR","[unspecified]","none","[none specified]","","","332","no","yes","yes","yes","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:18:""Marchen_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:77:""Detail from supposed seal of the last kings of Zhangzhung (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Marchen [Marc]","Marc","marc","Historical","332 (alphasyllabic)","Marchen","Marchen script","83"
"umaqdrff43","","Masaba","Qa10","syllabary","African","LTR","[unspecified]","[unspecified]","[none specified]","","","0","[unknown]","no","[unknown]","[unknown]","[unknown]","[unknown]","none","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Masaba","","","Current","00 (hieroglyphic/cuneiform)","Masaba","Masaba script","65"
"zaatwgpvqe","","Modi, Moḍī","Modi","abugida","Indic","LTR","hanging","between words","[none specified]","","","324","no","yes","[unknown]","[unknown]","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:15:""modisample1.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:72:""Excerpt from the Hymn of Independence. See Use and History subject area."";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Modi, Moḍī [Modi]","Modi","modi","Current","324 (alphasyllabic)","Modi, MoḍI","Modi script","83"
"x3flrefuvd","","Multani","Mult","abjad","Indic","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","323","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:18:""Multani_sample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:45:""Sapedder 2019. See Use & History subject area"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Multani [Mult]","Mult","mult","Historical","323 (alphasyllabic)","Multani","Multani script","83"
"ves7np5t78","","Pau Cin Hau","Pauc","alphabet","Mainland Southeast Asian","LTR","[unspecified]","between words","[none specified]","","","263","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:13:""PauCinHau.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:56:""Pau Cin Hau characters (from Noto Sans Pau Cin Hau font)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:42:""Copyright © 2022 The Noto Project Authors"";s:5:""notes"";s:0:"""";}","Pau Cin Hau [Pauc]","Pauc","pauc","Current","263 (left-to-right alphabetic)","Pau Cin Hau","Pau Cin Hau alphabet","83"
"sd35u96l7l","","Pau Cin Hau Syllabary","Qa14","logo-syllabary","Mainland Southeast Asian","[unspecified]","bottom","none","[none specified]","","","0","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Pau Cin Hau Syllabary","","","Current","00 (hieroglyphic/cuneiform)","Pau Cin Hau Syllabary","Pau Cin Hau Syllabary","65"
"mz7b37uquu","","Raina Kama (Hausa)","Qa15","alphabet","African","LTR","bottom","[unspecified]","[none specified]","","","0","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Raina Kama (Hausa)","","","Historical","00 (hieroglyphic/cuneiform)","Raina Kama (Hausa)","Raina Kama script","65"
"a3kgmzl9t7","","Salifou Hausa","Qa16","alphabet","African","[unspecified]","bottom","[unspecified]","[none specified]","","","0","no","no","yes","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Salifou Hausa","","","Current","00 (hieroglyphic/cuneiform)","Salifou Hausa","Salifou Hausa script","65"
"ns7g7utebv","","Soyombo","Soyo","abugida","Indic","LTR","hanging","[unspecified]","[none specified]","","","329","[unknown]","yes","[unknown]","yes","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:18:""Soyombo_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:71:""Orgio89 [CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0)]"";s:5:""notes"";s:0:"""";}","Soyombo [Soyo]","Soyo","soyo","Current","329 (alphasyllabic)","Soyombo","Soyombo script","19"
"sn3kq9ssbm","","Tafi (Hausa)","Qa18","alphabet","African","LTR","bottom","between words","[none specified]","","","0","no","no","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:21:""Tafi_hausa_sample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:21:""Tafi Writing in Hausa"";s:6:""author"";s:17:""Musa D. Abdullahi"";s:9:""copyright"";s:20:""© Musa D. Abdullahi"";s:5:""notes"";s:16:""Licence CC-BY-SA"";}","Tafi (Hausa)","","","Current","00 (hieroglyphic/cuneiform)","Tafi (Hausa)","Tafi script","81"
"mrqq6uxjlx","","Tikamuli","Qa19","abugida","Indic","LTR","bottom","[unspecified]","[none specified]","","","0","no","yes","[unknown]","yes","no","[unknown]","none","a:8:{s:9:""file_name"";s:19:""Tikamuli_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:28:""'Sunuwar' in Tikamuli script"";s:6:""author"";s:27:""Rishu Shukla, CC BY-SA 4.0 "";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Tikamuli","","","Current","00 (hieroglyphic/cuneiform)","Tikamuli","Tikamuli script","65"
"q6zc6an5jk","","Tolong Siki","Tols","alphabet","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","299","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:32:""Kurukh_in_Tolong_Siki_sample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:50:""Sample of Kurukh language using Tolong Siki script"";s:6:""author"";s:0:"""";s:9:""copyright"";s:48:""Amshpatten, CC BY-SA 4.0 , via Wikimedia Commons"";s:5:""notes"";s:0:"""";}","Tolong Siki [Tols]","Tols","","Unclear","299 (left-to-right alphabetic)","Tolong Siki","Tolong Siki script","65"
"dmtbmkzhyw","","Garay","Gara","alphabet","African","RTL","bottom","between words","[none specified]","","","164","no","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:20:""garaySample_crop.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:19:""Garay script sample"";s:6:""author"";s:13:""Charles Riley"";s:9:""copyright"";s:20:""Used with permission"";s:5:""notes"";s:0:"""";}","Garay [Gara]","Gara","gara","Current","164 (right-to-left alphabetic)","Garay","Garay script","81"
"fuy3fp8prj","","Yezidi","Yezi","alphabet","Middle Eastern","RTL","[unspecified]","[unspecified]","[none specified]","","","192","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Yezidi [Yezi]","Yezi","yezi","Current","192 (right-to-left alphabetic)","Yezidi","Yezidi script","83"
"e48b5jakbe","","Zou","Qa23","[unspecified]","Mainland Southeast Asian","LTR","hanging","discretionary","[none specified]","","","0","yes","yes","[unknown]","[unknown]","[unknown]","[unknown]","required","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Zou","","","Current","00 (hieroglyphic/cuneiform)","Zou","Zou script","65"
"tfjklhuylm","","Aztec Pictograms","Qa26","logo-syllabary","American","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","0","no","no","[unknown]","[unknown]","[unknown]","no","none","a:8:{s:9:""file_name"";s:36:""Aztec_SunStone_pictograms_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:40:""Detail from Aztec Sun Stone, Mexico City"";s:6:""author"";s:0:"""";s:9:""copyright"";s:21:""© Steven Zucker 2015"";s:5:""notes"";s:0:"""";}","Aztec Pictograms","","","Historical","00 (hieroglyphic/cuneiform)","Aztec Pictograms","Aztec Pictograms","65"
"jxnkvfg47t","","Bhaiksuki","Bhks","abugida","Indic","LTR","[unspecified]","[unspecified]","[none specified]","","","334","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:21:""Bhaiksuki_autonym.PNG"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:31:""""Bhaiksuki"" in Bhaiksuki script"";s:6:""author"";s:12:""Rishu Shukla"";s:9:""copyright"";s:7:""© 2021"";s:5:""notes"";s:24:""Creative Commons License"";}","Bhaiksuki [Bhks]","Bhks","bhks","Historical","334 (alphasyllabic)","Bhaiksuki","Bhaiksuki script","83"
"kyphcx85fl","","Vithkuqi","Vith","alphabet","European","LTR","bottom","between words","[none specified]","","Veqilharxhi (Büthakukye)","228","yes","[unknown]","[unknown]","no","no","no","none","a:8:{s:9:""file_name"";s:22:""Veqilharxhi_sample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:25:""From Das Buch der Schrift"";s:6:""author"";s:13:""Carl Faulmann"";s:9:""copyright"";s:4:""1880"";s:5:""notes"";s:53:""See 'Symbols & Characters' page for more information."";}","Vithkuqi [Vith]","Vith","vith","Historical","228 (left-to-right alphabetic)","Vithkuqi","Vithkuqi script","67"
"xm7bluen5s","","Proto-Sinaitic","Psin","logo-syllabary","African","[unspecified]","[unspecified]","[unspecified]","[none specified]","","","103","no","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:25:""Proto_Sinaitic_sample.jpg"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:18:""B'alat inscription"";s:6:""author"";s:24:""William Foxwell Albright"";s:9:""copyright"";s:13:""Public domain"";s:5:""notes"";s:82:""from {link:https://upload.wikimedia.org/wikipedia/en/a/a9/Ba%60alat.jpg wikimedia}"";}","Proto-Sinaitic [Psin]","Psin","","Historical","103 (right-to-left alphabetic)","Proto-Sinaitic","Proto-Sinaitic script","1"
"z3sfl6lxf5","","Byblos","Qa29","syllabary","Middle Eastern","RTL","[unspecified]","discretionary","[none specified]","","","0","[unknown]","[unknown]","yes","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Byblos","","","Historical","00 (hieroglyphic/cuneiform)","Byblos","Byblos syllabary","65"
"l6u3v23et4","","Arabic (Nastaliq variant)","Aran","abjad","Middle Eastern","RTL bidirectional","bottom","between words","[none specified]","","","161","no","yes","yes","yes","no","no","required","a:8:{s:9:""file_name"";s:12:""Nastaliq.JPG"";s:14:""file_MIME_type"";s:10:""image/jpeg"";s:9:""file_type"";s:4:""jpeg"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:73:""By Calligrapher: Muzaffar 'Ali (?) [Public domain], via Wikimedia Commons"";s:9:""copyright"";s:0:"""";s:5:""notes"";s:63:""http://commons.wikimedia.org/wiki/File%3ANasta'liq_script_2.jpg"";}","Arabic (Nastaliq variant) [Aran]","Aran","","Current","161 (right-to-left alphabetic)","Arabic (Nastaliq variant)","Arabic script, Nastaliq variant","113"
"v8d92thze2","","Chalukya (Box-Headed)","Qa31","abugida","Indic","[unspecified]","hanging","none","[none specified]","","","0","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Chalukya (Box-Headed)","","","Historical","00 (hieroglyphic/cuneiform)","Chalukya (Box-Headed)","Chalukya script","1"
"bb9usazsg9","","Chola","Qa32","abugida","Indic","LTR","bottom","discretionary","[none specified]","","","0","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Chola","","","Historical","00 (hieroglyphic/cuneiform)","Chola","Chola script","65"
"vf4gpz4t8h","","Cypro-Minoan","Cpmn","syllabary","European","LTR","[unspecified]","[unspecified]","[none specified]","","","402","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:23:""Cypro-Minoan_sample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:65:""Cypro-Minoan clay tablet from Enkomi, Cyprus  (see Use & History)"";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Cypro-Minoan [Cpmn]","Cpmn","cpmn","Historical","402 (syllabic)","Cypro-Minoan","Cypro-Minoan script","19"
"npbf3eu6hq","","Elymaic","Elym","abjad","Middle Eastern","RTL","[unspecified]","[unspecified]","[none specified]","","","128","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unknown]","[unspecified]","a:8:{s:9:""file_name"";s:12:""nosample.png"";s:14:""file_MIME_type"";s:9:""image/png"";s:9:""file_type"";s:3:""png"";s:10:""is_package"";b:0;s:7:""caption"";s:0:"""";s:6:""author"";s:0:"""";s:9:""copyright"";s:0:"""";s:5:""notes"";s:0:"""";}","Elymaic [Elym]","Elym","elym","Historical","128 (right-to-left alphabetic)","Elymaic","Elymaic script","83"
